patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
6,87,87,115.97,0,0,0.0,142398
6,88,88,117.38,3,2945,981.6666666666666,113428
6,89,89,118.79,0,0,0.0,136093
6,90,90,120.21,2,1944,972.0,124605
6,91,91,121.62,2,1950,975.0,135629
6,92,92,123.04,1,589,589.0,110419
6,93,93,124.45,2,3111,1555.5,139067
6,94,94,125.87,0,0,0.0,125352
6,95,95,127.28,1,942,942.0,132229
6,96,96,128.69,1,1202,1202.0,128559
6,97,97,130.11,0,0,0.0,122212
6,98,98,131.52,0,0,0.0,133699
6,99,99,132.94,0,0,0.0,139834
7,8,8,2.83,55,8440,153.45454545454547,52808
7,9,9,4.24,67,10589,158.044776119403,44461
7,10,10,5.66,54,10782,199.66666666666666,60931
7,11,11,7.07,58,18816,324.41379310344826,64025
7,12,12,8.49,49,7999,163.24489795918367,50437
7,13,13,9.9,63,12786,202.95238095238096,51722
7,14,14,11.31,56,17520,312.85714285714283,51881
